Unnamed: 0,X1,X3,X4,X6,X7,X9,X10,X11,X12,X13,X15,X17,X19,X20,X23
2488,200000,2,1,1,-1,-1,-1,-1,0,552,2327,0,2531,2327,0
2489,110000,2,1,2,2,2,2,0,110327,112130,112475,108385,0,7800,3863
2490,10000,2,2,0,0,0,2,2,5857,6722,9405,13392,1700,1230,0
2491,200000,1,2,0,0,0,0,2,91936,94698,64886,66658,0,1500,0
2492,300000,1,2,-1,-1,-1,-1,-1,360,360,360,360,360,360,3420
2493,360000,1,1,-1,-1,-1,-2,-2,7001,1224,-6,2199,394,6,401
2494,290000,2,1,0,0,0,0,0,78200,79726,81615,77012,3600,3000,3000
2495,30000,3,1,1,2,0,0,0,30814,29551,21155,0,1500,1150,0
2496,300000,1,1,-2,-2,-2,-1,-1,0,225,4509,5778,4019,3860,23978
2497,300000,1,2,-1,-1,-1,-1,-1,986,2939,10534,2140,27968,10597,390
2498,210000,3,2,-2,-2,-1,-2,-2,316,312,316,316,2376,316,8611
2499,50000,3,1,0,0,0,0,0,74969,76012,70579,56977,2671,2396,2055
2500,340000,1,2,0,0,0,0,0,337871,311076,129651,94722,5000,23809,3169
2501,330000,1,1,0,0,0,0,0,138009,141253,128257,105961,7000,10007,9000
2502,220000,1,2,0,0,0,0,0,44109,32978,28038,16003,13500,14000,15550
2503,100000,2,2,0,0,0,-2,-2,23939,23572,0,0,1011,0,0
2504,260000,1,2,-1,-1,-1,-1,-1,399,399,399,399,399,399,399
2505,180000,2,2,-1,-1,-1,-1,-1,440,30404,880,430,0,880,747
2506,200000,2,1,-1,-1,0,0,-1,780,390,780,390,780,0,780
2507,110000,3,2,0,0,0,0,0,90599,60949,63499,66230,2300,2300,8700
2508,20000,2,2,0,0,2,0,0,7186,9063,10440,11330,2000,0,0
2509,60000,1,2,0,0,0,0,0,13123,14403,17870,21235,2000,2000,1000
2510,30000,3,1,2,2,2,2,4,23848,23873,26022,27531,1000,2550,0
2511,30000,1,2,2,2,0,0,0,31202,32801,30148,28949,0,1045,409
2512,420000,1,1,-1,-1,-1,-1,-1,38386,316,13811,11820,9894,13811,38800
2513,340000,1,1,-1,-1,-1,2,0,332,332,142202,116431,332,142402,3022
2514,270000,2,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2515,360000,4,2,-2,-2,0,0,0,15019,1221,5954,1726,7039,10,45197
2516,230000,1,2,-1,-1,-1,-1,-1,736,645,0,0,855,0,299
2517,50000,2,1,0,0,0,0,0,47327,48765,44073,30222,1518,1414,1102
2518,230000,1,2,-2,-2,-2,-2,-2,-5,2148,354,0,2932,354,0
2519,200000,1,1,-2,-2,-2,-2,-2,-3,687,2044,2066,2753,2054,578
2520,100000,2,2,0,0,0,0,0,101887,102069,101565,101764,4507,3936,3676
2521,150000,2,1,0,0,0,0,0,153404,144960,142279,142833,7200,5450,5350
2522,50000,3,2,0,0,0,0,0,46709,12889,74405,39438,38000,1500,1500
2523,60000,2,2,0,0,0,0,0,34081,23215,28368,26589,8565,969,900
2524,70000,2,2,0,0,2,0,0,10149,11454,8761,9274,2000,0,4000
2525,20000,2,2,-1,0,0,0,0,5044,3700,12596,2154,13181,5,305
2526,50000,2,2,0,0,0,0,0,24408,25169,14142,15660,1500,1000,1000
2527,500000,1,1,2,2,-1,-2,-1,1569,1379,0,4012,1800,0,0
2528,390000,3,1,1,-2,-2,-2,-2,0,0,0,5112,0,0,0
2529,90000,1,2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
2530,10000,2,2,0,0,-1,-1,-2,5748,3203,2150,0,1025,3028,0
2531,30000,2,2,-1,-1,0,0,-2,390,390,780,0,780,0,0
2532,240000,3,1,1,-2,-1,-1,-2,-2,-2,968,-2,0,970,0
2533,180000,1,2,-1,0,0,0,0,36567,26613,27705,0,1400,1554,0
2534,70000,2,2,0,0,0,0,0,22658,31647,25125,26125,1487,1039,1231
2535,50000,2,2,-1,-1,-1,-1,-1,1530,750,1530,1140,1140,1530,1530
2536,20000,3,1,0,0,0,0,0,11325,12654,13635,14689,1524,500,500
2537,260000,2,1,0,0,0,0,0,200593,206178,213025,219001,7000,7508,7000
2538,160000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
2539,250000,1,1,0,0,-2,-2,-2,25298,0,0,0,0,0,0
2540,20000,1,1,-1,-1,-1,-2,-2,1044,0,0,0,5596,0,0
2541,210000,3,1,-1,-1,-1,-1,-1,2359,1519,1939,1520,1939,1939,2358
2542,100000,1,1,2,0,2,2,2,47253,49489,53568,56013,5000,2000,2300
2543,100000,1,2,0,0,0,0,0,72970,100360,76840,79472,4094,2900,3123
2544,230000,2,1,-2,-2,-2,-2,-2,2329,1894,1865,1873,2532,1865,0
2545,20000,2,2,0,0,0,0,0,13896,12906,10983,0,2500,2000,0
2546,40000,1,2,0,0,0,0,0,30096,30819,10291,7435,2013,319,277
2547,100000,3,1,-1,-1,0,0,0,54530,37295,36221,37791,100044,2000,3000
2548,20000,3,2,0,0,0,0,0,16514,17547,19250,20356,1300,1000,590
2549,140000,2,2,0,0,0,0,0,31367,29652,20989,14739,10018,2009,1012
2550,50000,3,2,2,2,0,0,0,44470,51192,18524,19283,173,1000,1000
2551,30000,2,2,0,0,0,0,0,17341,-1030,27417,28427,31509,1500,3000
2552,80000,2,2,0,0,-2,-2,-2,15268,5135,0,0,0,0,0
2553,20000,3,1,0,0,0,0,0,15654,16425,16647,10998,1170,500,221
2554,210000,1,2,0,0,0,-1,-1,9899,6000,0,7373,1000,0,0
2555,220000,1,0,-1,-1,-1,-1,-1,3378,1531,608,277,942,608,492
2556,150000,1,1,0,0,0,0,0,40046,47317,35920,10791,5849,1196,1000
2557,200000,1,2,-1,-1,-1,-1,-1,508,10680,527,5522,1194,527,3883
2558,200000,1,2,2,2,2,0,0,68398,73564,44234,46192,1966,12,1104
2559,50000,2,2,0,0,0,0,0,26813,22999,10588,940,1454,289,0
2560,80000,1,2,0,0,0,2,2,9782,11620,16177,16178,3000,2000,600
2561,310000,1,2,-2,-2,-2,-2,-2,20138,8267,8543,750,66008,8543,7350
2562,210000,1,2,0,0,0,2,0,140619,144410,156733,155159,9000,11550,5338
2563,140000,1,1,2,0,2,2,2,136785,137175,133147,136475,12602,0,5000
2564,20000,2,1,0,0,0,0,0,15498,16409,17588,18658,1600,1000,700
2565,10000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2566,250000,1,2,0,-1,0,0,-1,5607,9416,11521,7467,0,10000,322
2567,280000,1,2,1,-1,0,0,-2,0,3495,2001,-1180,2783,0,0
2568,210000,2,1,-1,-1,0,-1,-1,8666,8666,8666,17303,17307,173,173
2569,10000,2,2,0,0,2,0,0,5186,8225,7963,9995,300,0,0
2570,60000,3,1,0,0,0,-1,0,59174,60922,0,52327,3000,0,2083
2571,180000,1,2,0,0,-2,-2,-2,184650,0,0,0,0,0,0
2572,10000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2573,200000,1,1,-2,-1,0,-1,-1,0,5932,1484,0,0,0,0
2574,120000,1,2,-1,-1,-2,-1,-1,1171,644,-155,542,0,0,922
2575,160000,2,1,0,0,0,0,0,54232,55456,57757,60631,2100,2500,2200
2576,180000,1,1,0,0,0,0,0,167140,160707,166861,169365,6000,7000,7000
2577,60000,3,1,0,0,0,0,0,58186,58364,38827,37503,2373,1324,1045
2578,80000,2,1,0,0,0,0,0,73000,71338,38133,40510,2000,1500,2000
2579,200000,1,2,-1,0,-1,-1,-1,9747,17230,875,2052,198,877,2939
2580,20000,3,2,1,2,0,2,2,18590,17838,19788,21629,1307,1580,1000
2581,360000,2,2,0,0,-2,-2,-2,17582,0,0,0,0,0,0
2582,140000,1,2,1,2,0,0,0,147560,142435,136836,141889,5000,5000,5000
2583,110000,3,1,0,0,2,0,0,94025,101460,100188,107014,3800,0,4703
2584,360000,1,1,1,-2,-1,0,0,-200,-200,13467,0,200,13467,0
2585,30000,1,2,-1,-1,0,0,-2,3963,6222,588,0,2936,0,0
2586,100000,2,2,0,0,0,-2,-2,76222,79564,-1000,0,1500,0,0
2587,60000,3,2,0,0,0,0,0,35187,36236,37963,39184,1600,1336,1157
2588,130000,1,2,1,-2,-1,-2,-1,0,0,0,1300,3726,0,5400
2589,240000,2,2,-1,-1,-1,-1,0,5516,4950,6464,11870,5232,6464,2000
2590,210000,2,1,2,2,0,0,2,61189,62721,62334,64979,0,2235,2563
2591,360000,1,2,-1,-1,0,0,-1,586,14074,5084,1646,5672,0,3875
2592,30000,2,2,1,2,0,0,-2,22167,22474,15900,0,150,0,0
2593,480000,1,1,1,-1,-1,-1,0,-220,38929,33146,33777,344261,33312,10633
2594,90000,6,2,-1,-1,-2,-2,-2,1722,0,0,0,0,0,11135
2595,50000,1,1,0,0,0,0,0,4908,7479,13871,8128,5000,5000,2000
2596,20000,3,2,0,0,0,0,0,9186,9459,10452,10400,1200,500,0
2597,160000,2,2,-2,-2,-1,-1,0,490,-85,4115,3421,5300,1000,149763
2598,90000,2,2,0,0,0,0,0,14520,14747,5152,4833,1220,1000,1680
2599,300000,5,1,-2,-2,-2,-2,-2,9474,0,0,0,0,0,0
2600,500000,1,1,-1,-1,-1,-1,-1,640,600,1822,0,1490,1822,1486
2601,130000,3,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2602,250000,3,1,0,0,0,0,0,38924,38468,40106,28494,5000,5000,10000
2603,10000,3,2,2,0,0,0,-2,4693,5371,6055,0,1600,400,0
2604,340000,1,2,0,0,-1,-1,0,1933,2855,981,8097,872,981,5939
2605,60000,3,2,-1,0,0,0,0,15527,16882,27465,27816,2000,10000,989
2606,50000,2,1,0,0,0,0,0,48308,48019,26894,15878,2068,3048,5001
2607,170000,2,2,-1,-1,0,-1,-1,7885,7190,3142,0,0,0,0
2608,490000,3,1,-1,-1,-1,-1,-1,389,376,78,10,481,1,1
2609,20000,2,1,0,0,0,2,0,17679,16720,19228,19316,1277,1800,1000
2610,550000,2,1,0,0,0,0,-2,68328,76797,30000,0,20000,5000,0
2611,340000,2,2,0,0,0,0,0,66623,61474,58794,62516,2500,2500,3000
2612,10000,2,2,0,0,0,0,0,9576,9028,9790,0,1000,196,0
2613,230000,2,2,-2,-2,-2,-2,-2,0,0,9078,6172,13499,9117,869
2614,30000,2,1,1,2,0,0,0,29388,27850,29091,29553,1452,1018,964
2615,200000,2,2,-1,-1,0,-2,-1,73032,12928,30000,18929,79365,30000,15004
2616,450000,1,1,0,0,-1,-1,-1,13371,13480,3339,7231,5747,3339,4972
2617,380000,3,1,0,0,0,0,0,329877,309781,277650,238368,9837,9154,7745
2618,50000,2,1,2,0,0,0,0,29767,30206,17174,17240,1670,605,567
2619,80000,1,2,0,0,0,0,0,23107,24674,25981,23714,10000,1000,1000
2620,150000,2,1,1,-2,-1,-1,-1,0,0,11068,189,0,11068,3307
2621,50000,2,2,0,0,0,-1,-1,49006,49139,3990,0,1000,3600,4870
2622,210000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2623,100000,2,2,0,0,0,0,2,59712,61743,65056,71738,3000,2400,4000
2624,100000,2,2,0,0,0,0,-1,25994,27173,45433,3723,19462,3000,15462
2625,500000,1,1,0,0,0,0,0,3136,2345,7234,1906,7505,145,300
2626,30000,3,1,0,0,0,0,0,9819,10873,9995,5139,1100,419,500
2627,50000,2,2,0,-1,0,0,0,53541,29308,19945,21000,1408,3000,5000
2628,50000,2,2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
2629,420000,2,1,-1,-1,-1,-1,-1,3663,4338,2535,4652,3400,2535,2500
2630,30000,2,1,2,2,0,0,-1,28156,27422,20946,7422,1542,1024,281
2631,240000,1,2,0,0,0,0,0,240790,224497,191771,146584,7866,5602,27064
2632,80000,3,1,0,0,0,0,0,69116,64325,55159,57347,2000,2000,2000
2633,330000,1,2,0,0,0,0,0,265362,246735,231534,235992,8001,7000,8000
2634,50000,2,1,1,2,0,0,0,49371,50092,25313,27217,240,1000,1500
2635,200000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,665
2636,210000,1,1,1,-2,-1,2,-1,-300,-716,1132,416,1548,1132,416
2637,130000,2,2,1,2,2,0,0,70722,69040,63626,38263,4130,43,1418
2638,390000,1,2,-1,0,0,0,0,10439,25143,44543,45793,10529,10000,1592
2639,100000,3,1,0,0,-1,-2,-2,12878,7702,0,0,2377,40000,0
2640,140000,1,1,0,0,0,0,0,85314,87042,91318,35773,5000,2000,6000
2641,80000,3,1,2,2,2,2,0,70002,71389,74463,74190,4204,2790,2625
2642,50000,3,1,1,3,3,2,0,44498,46740,44696,44718,0,0,1845
2643,50000,2,2,0,0,0,0,3,21316,23038,26370,28574,2375,2375,0
2644,360000,1,1,1,-2,-2,-1,-1,0,0,0,7020,0,0,0
2645,170000,2,1,1,2,0,0,0,153322,149027,145689,0,6320,5045,0
2646,50000,2,2,0,0,0,0,0,48152,45974,18649,18745,3000,14000,308
2647,310000,1,2,2,0,0,0,0,266270,273719,188031,68369,8406,6000,3000
2648,210000,1,2,-1,-1,-1,-1,-1,326,326,326,326,326,326,133
2649,140000,2,1,0,0,0,0,0,90186,74504,48081,26788,2877,1360,1200
2650,150000,1,2,0,0,0,0,0,127111,106956,106531,109938,3794,3783,3500
2651,170000,1,1,-1,-1,-1,-1,0,2000,2210,2000,3000,3000,2000,4000
2652,260000,1,2,-1,2,0,0,0,148,75,9620,11744,12117,2,6972
2653,170000,1,2,0,0,0,2,0,99387,102141,108405,99767,5100,7500,3600
2654,310000,1,2,1,-2,0,0,0,0,0,4696,86206,4488,264,3055
2655,50000,3,2,0,0,0,0,2,34364,34212,32929,33458,2004,1324,1141
2656,260000,1,1,2,2,-1,0,0,1013,0,6895,0,0,6895,0
2657,100000,1,2,0,0,2,2,2,36014,39321,39494,28256,900,1400,500
2658,40000,2,1,0,0,0,2,2,40633,40311,41389,41389,2000,2938,0
2659,180000,1,1,1,2,2,2,2,82505,86302,97554,112141,0,15000,0
2660,50000,3,1,2,2,0,0,0,26184,29261,28878,24480,0,1100,1000
2661,200000,1,2,-1,-1,0,-1,-1,4810,0,726,1402,726,0,1420
2662,320000,2,1,0,0,0,0,0,33589,34608,44486,51764,6000,8000,2000
2663,220000,1,2,-1,-1,-1,-1,-1,4624,2874,632,5471,1216,640,4045
2664,180000,2,1,0,0,0,0,0,60005,41223,50016,52926,10000,3000,0
2665,50000,2,2,0,0,0,0,2,94228,47635,19574,19439,1500,1000,1000
2666,50000,2,2,0,0,0,0,-1,29637,30805,13378,29857,1200,268,792
2667,150000,1,2,0,0,0,0,0,83275,84220,77682,56223,3000,2000,5000
2668,120000,1,1,-1,-1,-1,-1,-1,6856,17329,8568,17180,0,14150,0
2669,30000,2,2,0,0,0,0,0,29302,30052,29476,29785,1416,1142,3450
2670,10000,5,1,-1,0,0,-2,-2,17560,9829,0,0,1000,0,0
2671,380000,1,2,-2,-2,-2,-2,-2,34869,6305,900,936,5766,904,0
2672,320000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2673,30000,2,2,0,-1,0,-1,2,1448,1261,240,150,630,0,780
2674,470000,2,2,0,0,0,0,0,72830,49502,52979,94721,4003,8003,6003
2675,80000,3,1,0,0,0,0,0,75768,78069,25722,26784,2934,897,984
2676,20000,2,1,-1,-1,0,0,0,8570,10651,10142,10400,0,500,0
2677,120000,1,1,0,0,0,0,0,125702,130461,128594,116732,4500,4260,4280
2678,150000,1,2,1,-2,0,0,0,0,0,596,0,584,12,0
2679,200000,2,2,0,0,0,0,0,180680,184436,190775,192085,8302,7225,5262
2680,20000,2,2,0,0,0,0,-2,45429,47961,4410,0,2420,88,0
2681,170000,3,1,0,0,0,0,0,85780,80568,79335,80252,3002,3000,3000
2682,150000,1,2,-1,-1,-1,0,-1,900,0,740,545,0,740,550
2683,160000,2,2,-1,-1,-1,-1,-1,632,0,316,316,632,316,316
2684,280000,1,2,-1,-1,-1,-1,-1,45536,11509,2121,14959,5000,2121,16067
2685,60000,1,1,2,0,0,0,2,39986,41036,43243,47606,2100,1800,2000
2686,100000,3,1,0,0,0,0,0,39649,43608,47447,40484,5000,1554,1200
2687,360000,2,2,0,0,0,0,-2,68032,63174,80570,8325,3000,50000,12967
2688,500000,1,1,-2,-1,0,0,-1,71921,367979,189612,167105,6486,234,372495
2689,290000,1,2,0,0,0,0,0,284239,284692,232778,226959,10000,8000,7500
2690,160000,1,2,-2,-2,-1,-1,-1,0,0,150,150,0,150,178
2691,50000,2,1,0,0,0,0,0,22923,23264,23960,24253,1400,850,962
2692,250000,2,1,0,0,0,0,0,27107,36565,47523,57649,10000,10000,5000
2693,350000,1,1,-1,-1,-1,-1,-1,3800,3138,3750,8210,4160,3750,9731
2694,100000,2,1,0,0,0,0,0,99415,101507,99813,96884,3478,3461,3510
2695,30000,2,2,1,2,0,0,0,31956,30425,29304,28970,1753,1200,1100
2696,450000,1,1,1,-1,-2,-2,-2,0,2500,0,0,2500,0,0
2697,20000,3,2,-1,-1,0,0,0,9755,894,9625,0,5000,4000,0
2698,30000,3,2,0,0,0,0,0,28063,29304,26840,28134,1407,1200,1000
2699,150000,3,2,0,0,2,0,0,103226,64671,58024,54638,4123,0,376
2700,30000,2,1,1,3,0,0,0,22327,21696,21315,22261,0,908,1809
2701,10000,3,2,0,0,0,0,0,6001,4308,3615,5173,1500,400,500
2702,50000,3,2,0,0,0,2,0,17569,18592,21748,21682,1642,2769,950
2703,50000,1,2,0,-1,-1,-1,-1,4124,1070,1217,381,0,1217,1980
2704,130000,2,2,2,2,0,0,0,6271,6871,9459,11128,1000,2000,1000
2705,50000,3,2,0,0,0,0,0,47066,45132,28275,28846,3862,2000,1100
2706,180000,2,2,0,0,0,0,0,177633,139415,114632,120302,30023,10024,5000
2707,30000,2,1,2,2,0,0,0,24081,29818,26902,26799,0,1030,482
2708,60000,2,2,0,0,0,0,0,29717,28208,18746,16544,1500,1500,2983
2709,200000,1,2,0,0,0,0,0,16811,21290,23858,33337,4007,5001,5064
2710,30000,3,2,0,0,-1,-1,0,18292,18450,390,780,390,390,0
2711,320000,2,2,0,0,0,0,0,262613,164486,188527,135254,15005,21640,20020
2712,360000,1,1,-1,2,-2,-2,-2,1605,1448,0,0,0,0,0
2713,60000,1,1,0,0,0,0,0,56045,59524,56831,34490,2000,1000,0
2714,50000,2,2,-2,-2,0,0,0,13733,5570,4640,8434,2698,2000,2000
2715,30000,2,2,2,2,2,2,2,27143,28211,27897,30152,1200,0,0
2716,50000,2,1,1,2,0,0,0,34644,33669,18117,18880,1597,649,700
2717,70000,1,2,0,0,0,0,0,42105,35575,29766,29404,2042,2002,1063
2718,310000,1,2,1,-1,-2,-2,-2,-42,7281,0,0,0,0,0
2719,170000,2,2,-1,-1,-1,-1,-1,2860,15643,190,2714,1108,191,7714
2720,150000,1,1,-2,-2,-2,-2,-2,111348,109115,3039,-309,4044,309,0
2721,120000,1,2,-1,-1,-1,-1,-1,3333,0,0,984,3333,0,984
2722,100000,1,2,0,0,0,0,0,75374,44796,38712,40479,5000,1521,2716
2723,140000,1,2,2,2,0,0,0,138379,143684,142729,142694,0,6800,5900
2724,180000,3,1,-1,0,0,0,0,14525,13828,17562,5090,5000,10026,5000
2725,20000,3,1,0,0,0,0,-2,19684,11580,780,0,780,0,0
2726,80000,2,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2727,200000,2,1,0,0,0,0,0,178665,133266,85635,30410,2441,1854,1953
2728,200000,2,2,0,0,0,0,0,25334,26203,25162,23901,1004,1004,4
2729,30000,3,1,0,0,-1,-1,2,14617,20350,4190,13247,28,5000,10000
2730,250000,2,2,-2,-2,-2,-2,-2,0,1069,-320,4058,320,0,3000
2731,50000,3,2,1,2,2,2,2,31217,33423,31777,34759,0,0,0
2732,250000,1,2,-2,-2,-2,-2,-2,-23,3102,3416,1404,4455,3417,1717
2733,140000,1,2,0,0,0,0,0,23409,24725,26771,29746,2000,1500,2000
2734,170000,2,2,2,-1,0,0,0,520,1316,3416,3518,6779,2000,1018
2735,240000,2,2,-2,-2,-2,-2,-2,316,21359,10264,9801,2762,10318,31600
2736,140000,1,1,0,0,0,0,0,135134,139178,109665,108067,6120,4015,4012
2737,50000,2,1,0,0,0,0,0,50998,51103,20304,20330,1726,710,712
2738,240000,2,1,1,2,2,2,2,124425,131943,134749,140600,5000,4800,5200
2739,420000,2,1,-1,-1,-1,-1,-1,666,2629,1440,2290,4360,2064,1290
2740,220000,1,1,-1,-1,-1,-1,-1,1136,642,1109,2113,1582,1109,5410
2741,70000,2,1,0,0,0,0,0,44230,44348,17008,14593,1272,1212,800
2742,90000,2,2,0,0,0,0,0,55779,51886,47727,35768,2166,1400,665
2743,220000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,12096
2744,200000,1,2,0,0,0,0,0,9314,6020,2098,4778,2817,1098,3098
2745,240000,3,1,0,0,0,0,0,229254,232693,190481,198313,7506,6501,17001
2746,310000,3,2,0,0,-1,-1,-1,19610,14746,4245,396,28216,4245,396
2747,80000,2,1,2,2,0,0,0,76142,80627,61884,54840,1,3000,2200
2748,290000,2,1,0,0,0,0,0,144160,147451,153351,158938,6010,5600,6000
2749,260000,2,1,0,0,0,0,0,175247,164173,153527,105491,5950,4000,30588
2750,120000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2751,260000,1,1,-1,-1,-1,-1,-1,598,2268,1732,165,0,1732,3735
2752,360000,2,2,-1,2,-2,-2,-2,655,655,0,0,0,0,0
2753,30000,3,1,0,0,0,0,0,7963,9152,10180,9614,1451,349,356
2754,30000,2,2,0,0,2,0,0,27444,29000,28392,22750,1800,0,0
2755,20000,1,2,0,0,0,0,0,3281,4325,5751,7386,1100,500,1000
2756,240000,2,2,0,0,0,0,0,175764,178600,186275,193961,7000,6680,14870
2757,200000,2,1,7,6,4,3,2,254266,240966,217600,200057,328,0,2500
2758,70000,2,2,0,0,0,0,0,27000,31809,30148,29399,0,1500,1035
2759,200000,1,2,-2,-2,-2,-2,-2,488,878,488,1915,488,488,100
2760,150000,1,2,-1,-1,0,0,0,18395,-2390,129691,63034,20132,129665,0
2761,160000,2,1,0,0,0,0,0,17742,12939,4596,2744,1000,500,2000
2762,180000,1,2,0,0,0,0,0,113647,52992,30332,99661,3170,2000,4000
2763,190000,2,1,0,0,0,0,0,144414,145572,145463,149853,6000,6000,5500
2764,20000,2,1,0,0,0,0,0,15749,16221,14354,9274,5000,500,500
2765,150000,1,2,0,0,0,0,0,82494,83044,84743,65590,3500,3000,2500
2766,310000,2,1,0,0,0,0,0,7589,9463,15083,20376,3000,3000,3003
2767,180000,2,1,0,0,0,0,0,98736,96566,72463,70712,5000,6800,5000
2768,80000,2,2,0,0,0,0,0,81908,83597,79061,81257,3450,3000,2758
2769,350000,2,1,0,0,0,0,0,85339,84393,84406,75497,5016,5000,4000
2770,50000,2,1,0,0,0,-2,-2,32547,33481,0,0,1800,0,0
2771,90000,2,2,2,0,0,0,0,87669,86653,30895,9329,3000,3000,10000
2772,220000,2,1,0,0,-1,-1,-1,112460,29300,0,8535,8500,0,177000
2773,50000,1,2,2,3,2,2,2,43870,42891,44561,46495,1700,2000,0
2774,90000,3,1,-1,2,-1,-1,-1,1651,390,390,930,390,1950,0
2775,400000,2,1,0,0,-1,-1,-1,161226,139481,10315,11493,17939,12845,10703
2776,210000,3,1,-1,-1,0,0,0,2309,4791,6588,8651,1909,2588,6349
2777,180000,2,1,2,2,2,2,0,177113,180628,183007,105229,0,11700,7000
2778,500000,1,1,-1,-1,0,0,0,3925,11200,9857,9985,25585,3,5031
2779,260000,2,1,2,0,2,0,0,228443,233958,186443,193739,24799,0,7221
2780,180000,2,2,0,0,0,0,-1,7149,12946,13142,4857,3663,3159,6240
2781,180000,2,1,-1,-1,-2,-1,-1,8000,0,0,0,0,0,0
2782,30000,1,2,0,0,0,0,0,22236,23574,24915,25791,1705,1037,1097
2783,360000,1,2,0,0,0,0,0,31482,31805,13122,10949,5007,5002,4543
2784,280000,1,1,-1,2,-1,0,0,2002,1311,430,-550,0,430,1304
2785,100000,1,2,1,2,0,0,0,53213,50842,47324,46708,2031,1800,2000
2786,50000,2,1,0,0,0,-1,-1,49467,41877,5329,2088,1000,107,1470
2787,20000,3,1,0,0,0,0,-2,17557,18739,17136,0,1200,343,0
2788,80000,3,2,-2,-2,-2,-2,-2,1672,0,836,2902,1672,836,836
2789,110000,2,2,1,-1,-2,-2,-2,0,780,0,0,0,0,0
2790,50000,1,3,1,-1,-1,0,-1,6300,3395,1831,3300,0,1831,289
2791,50000,2,1,0,0,-1,-1,-1,48119,48318,4387,9493,1028,4387,492
2792,20000,1,2,0,0,2,0,0,16117,17130,17687,18169,2200,0,500
2793,200000,3,1,0,0,0,-2,-2,98184,103228,0,0,19034,0,0
2794,250000,2,2,1,-1,0,0,0,0,664,48598,36050,65791,2000,0
2795,150000,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2796,50000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
2797,200000,1,1,-1,-1,2,2,-1,1779,1354,7250,10207,0,7000,3500
2798,220000,2,1,0,0,0,0,0,147048,137560,121259,116902,5892,5000,5000
2799,60000,2,1,-2,-2,-2,-2,-2,0,2426,2898,3983,3367,2898,0
2800,100000,2,2,0,0,0,0,0,47730,47525,46836,47070,1728,1641,1754
2801,20000,3,3,0,0,0,0,-2,15523,17264,15680,0,1500,500,0
2802,140000,2,2,1,3,3,2,0,82265,86127,82362,60977,0,0,2800
2803,50000,2,1,0,0,0,-2,-2,48677,39756,0,0,3000,0,0
2804,50000,1,2,0,0,0,0,0,28639,29482,28955,26144,2000,1000,0
2805,120000,2,1,-1,-1,-1,0,-1,686,686,1372,836,686,1372,686
2806,120000,1,1,1,-2,-2,-1,-1,0,0,0,0,0,0,0
2807,30000,2,2,0,0,0,0,0,28637,28711,28852,27788,2002,1503,3000
2808,180000,1,2,1,-2,-2,-1,-1,0,0,0,7550,0,0,0
2809,500000,1,1,0,0,0,0,-1,53049,66623,68618,1825,10000,4,597
2810,420000,1,1,0,0,0,0,0,337792,293987,300314,274817,6472,6711,6656
2811,20000,2,1,0,0,0,2,0,14296,15321,17434,17500,1274,1375,805
2812,50000,2,2,0,0,0,0,0,39083,40150,41996,45700,1700,1501,0
2813,260000,2,2,0,0,0,0,0,19674,17810,21550,19979,3000,3000,3000
2814,50000,2,2,0,0,0,-1,-1,47481,36112,33361,0,1790,79,0
2815,50000,1,2,-1,-1,-1,-1,-1,750,0,302,5778,3116,302,200
2816,50000,2,2,0,0,0,0,0,43342,44441,46310,48219,2000,1113,1381
2817,100000,2,1,0,0,0,0,0,69896,71360,74264,77410,2644,2656,2965
2818,50000,1,2,4,3,2,2,2,38965,38063,39598,41293,1700,1700,1700
2819,180000,1,2,0,0,0,0,0,174546,175121,135981,137343,6606,5000,4900
2820,240000,1,1,1,-2,-2,-2,-2,0,0,0,0,100000,0,0
2821,30000,2,1,2,0,0,0,-2,28484,29242,29682,0,1700,1108,0
2822,30000,3,1,-1,3,0,0,3,5867,5621,2829,1801,0,0,0
2823,270000,1,1,0,0,0,0,0,96175,88092,70330,52969,2700,3180,2009
2824,30000,3,1,-1,-1,-1,-1,-1,347,1353,135,193,78,135,140
2825,200000,2,1,-1,-1,-1,-1,-1,1319,4997,130,938,3650,130,105
2826,40000,2,1,-1,0,-2,-2,-1,8801,9544,0,7922,0,0,158
2827,360000,1,1,-2,-2,-2,-2,-2,0,18540,9500,6573,10000,10000,32810
2828,150000,3,1,-1,-1,-1,-1,-1,5483,9136,6456,8156,17348,6456,5256
2829,80000,2,2,0,0,0,0,2,9933,11111,8950,5700,1233,261,0
