Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
41.4986,23.3668,2.8713,0.2663,0.15,60.5456,23.7276,17.5422,11.817,160.948,g
104.511,26.9024,3.4007,0.2023,0.1226,72.1124,86.6275,-21.7557,2.425,280.192,g
26.5153,12.6908,2.49,0.5146,0.2994,-5.7087,18.4502,-8.7745,0.4206,160.912,g
18.4797,9.5053,2.4265,0.6742,0.4476,18.2082,14.6962,-4.3474,35.1643,240.942,h
27.0469,16.3961,2.4878,0.3577,0.1837,-11.6611,14.527,-8.0182,20.818,176.035,g
45.71,19.8224,3.1506,0.239,0.1311,24.2414,18.1879,4.9942,4.655,221.253,g
50.4152,22.9184,2.9552,0.1962,0.107,52.5727,19.6213,7.7559,15.5478,158.086,g
90.2668,31.9218,3.3578,0.1571,0.0902,-38.4016,70.3051,15.5585,28.7043,298.747,h
31.4334,10.8098,2.3918,0.499,0.2738,30.5737,23.5748,-8.387,1.509,160.522,g
56.9476,18.6554,2.8791,0.3461,0.1856,59.1264,45.6703,12.8284,1.819,240.921,g
152.4108,53.017,3.1078,0.2442,0.1259,-196.6195,98.1779,35.4278,33.5791,245.8817,h
29.0412,18.2441,2.6632,0.3518,0.177,-24.1254,-17.2008,13.4803,2.6291,163.381,g
36.2345,10.2884,2.6862,0.4737,0.31,24.8726,22.6213,7.4428,61.709,225.509,h
26.0216,9.648,2.4935,0.504,0.2616,31.9343,19.3368,4.6528,44.3455,133.272,g
30.6929,13.4036,2.5821,0.4031,0.2395,-24.5038,-19.0057,10.2908,81.9855,235.675,h
48.5138,33.7706,2.9582,0.1738,0.1111,-35.7116,-41.1418,-28.7975,72.2367,144.9764,h
55.0742,13.1883,2.8565,0.2872,0.1319,-23.8453,27.1759,-6.6697,31.1266,166.8444,h
25.2252,19.1098,2.5237,0.3413,0.1901,-17.6225,-13.8865,13.0794,2.558,238.888,g
39.5872,23.2324,2.8395,0.2634,0.1339,-40.423,-33.2499,-10.6714,16.85,251.816,g
43.3537,17.7987,2.7271,0.3205,0.1715,10.1423,-37.4404,10.3213,17.749,114.828,g
121.664,16.0865,2.5378,0.5101,0.3203,-140.295,47.8546,10.3781,1.662,245.553,g
38.8888,9.1549,2.4495,0.5648,0.3037,32.6871,-22.5105,5.205,28.6994,222.013,g
72.7983,23.2986,3.3429,0.1589,0.0815,46.2421,59.0347,12.2292,7.4414,206.648,g
28.7312,9.3927,2.5769,0.4715,0.2556,-35.263,-19.6186,6.1274,6.8387,146.825,g
77.4354,34.124,3.1682,0.224,0.1191,24.2225,94.1285,-27.1296,43.174,70.0772,g
53.0719,22.5881,2.9467,0.2973,0.1668,32.0257,53.2193,-17.9499,8.118,139.592,g
63.1221,35.8997,3.2316,0.1808,0.0743,5.8723,-44.0632,36.3366,56.3522,186.804,h
28.239,13.0027,2.5539,0.4553,0.3031,16.4753,11.0485,9.6746,71.8024,234.391,h
27.2244,11.9221,2.525,0.4567,0.2373,33.815,20.8847,6.1777,1.6146,189.699,g
33.9828,21.4605,2.9085,0.279,0.1525,16.3542,25.2116,8.9375,23.745,206.749,g
32.1014,22.8106,3.134,0.2203,0.1201,5.1226,-7.4837,12.1902,4.977,155.65,g
19.9314,12.3376,2.4417,0.4955,0.2984,1.4357,-8.8626,10.7326,39.732,137.45,g
62.8627,18.1501,2.7993,0.3032,0.1627,2.8006,-65.4025,-15.0973,52.882,182.57,h
16.68,15.0063,2.6514,0.3501,0.227,4.6893,16.2482,14.6598,64.722,256.4629,h
16.9746,11.0417,2.3617,0.613,0.3674,1.8765,-6.3249,-7.2341,46.3891,118.254,h
26.954,20.0649,2.573,0.3801,0.231,10.7646,13.444,11.3589,78.6701,109.4749,h
27.6964,16.9705,2.5605,0.3989,0.2022,-6.9001,19.1645,-12.8952,40.7357,204.364,g
27.5014,13.9081,2.7345,0.4588,0.2855,-5.9794,12.5412,14.0258,72.1624,150.4962,h
197.961,67.4274,3.629,0.1606,0.0656,-40.3611,41.0059,-61.7557,60.3241,297.8173,h
35.086,19.428,3.1159,0.2688,0.1673,-10.5013,20.5008,-5.0981,11.3154,177.42,g
170.7778,65.1699,3.1726,0.1805,0.0973,-69.6537,-189.4876,32.6956,57.4979,142.5045,h
30.4477,18.5964,2.4216,0.4053,0.2027,24.8575,-25.6659,18.5217,36.6265,171.152,g
59.2809,40.8788,2.9447,0.204,0.1114,-66.0471,44.0363,34.544,43.2454,260.2098,h
54.8257,14.5358,2.9919,0.2394,0.1248,-8.0165,26.6012,-8.541,39.198,106.24,h
17.0645,11.2136,2.238,0.5665,0.3266,1.3301,-6.1239,-5.892,16.962,163.767,g
38.9253,6.3582,2.6497,0.5746,0.3644,29.9431,24.2609,-12.0692,8.9779,249.9302,h
35.6668,4.6364,2.6483,0.6584,0.3885,36.3715,23.362,-16.3857,1.2558,186.649,h
49.1324,22.8572,3.1209,0.2233,0.1185,27.224,33.6343,-10.5066,3.009,162.406,g
16.6123,7.8423,2.5572,0.5829,0.3371,6.7271,-10.3448,-2.324,14.5111,214.2655,h
256.245,149.152,3.4173,0.2234,0.1234,-167.797,-280.656,-110.456,43.921,264.772,h
42.6788,15.0374,2.721,0.2947,0.1606,56.0428,-23.9302,3.407,1.891,206.132,g
49.8695,25.5181,2.9912,0.4061,0.2832,-62.1517,19.4143,-23.0792,0.0097,299.322,h
50.9772,10.3908,2.8814,0.3469,0.182,-21.6378,-23.5473,-6.7332,39.666,192.845,h
102.24,60.6173,4.3462,0.0712,0.036,65.8335,78.8577,-32.6139,1.554,322.234,g
35.5578,7.6307,2.3608,0.5229,0.3159,-28.4409,-25.8171,7.9966,31.498,181.84,g
124.7476,25.6164,3.2584,0.184,0.0778,-139.9249,-47.2389,21.8354,24.3996,183.3735,h
74.9258,21.744,3.1269,0.2247,0.1161,54.7943,64.5847,-7.3296,3.5,241.857,g
40.3693,10.5989,2.7756,0.3571,0.1819,-5.2245,20.7647,-6.5915,17.8601,156.924,g
19.8446,17.6904,2.5993,0.395,0.2126,-0.0195,-8.0277,-10.3793,23.0443,159.264,h
12.8041,11.5222,2.0314,0.7256,0.3953,15.2852,-7.8399,10.6837,7.7639,74.3655,g
68.1948,34.0673,2.8782,0.388,0.1853,-38.5483,-63.0794,-19.1501,24.7067,318.6437,h
16.5057,13.608,2.2253,0.5356,0.3059,4.893,-28.4937,8.8944,11.851,91.6204,h
19.2878,10.5686,2.5126,0.7035,0.4255,-5.6003,12.5531,7.6606,58.7634,106.324,g
13.4134,10.192,2.1861,0.8078,0.4593,13.8063,6.1638,11.6237,4.157,133.432,g
13.0952,9.7869,2.2317,0.8152,0.5484,-11.6881,-8.6473,-10.1107,65.2818,212.609,g
34.8617,15.6595,2.6101,0.4049,0.2245,9.8875,26.449,10.0203,9.2301,173.22,g
54.8335,12.8325,2.9232,0.2995,0.1689,-4.6042,25.123,6.7826,24.614,221.648,h
20.0348,18.0015,2.5641,0.3946,0.2643,1.6656,-11.724,9.4586,56.105,55.0101,h
40.9468,18.4822,2.7882,0.2492,0.1278,8.9986,-21.5671,-8.7772,3.655,188.205,g
26.1512,5.4743,2.621,0.6645,0.4605,-1.1964,-17.8568,-12.1557,55.0569,201.7665,h
88.0004,37.8465,3.4222,0.1963,0.1152,-7.5609,73.5133,26.4195,5.397,355.599,g
23.2176,10.6981,2.2945,0.6548,0.3579,17.9424,18.2835,7.7301,13.098,194.157,g
39.0288,10.6103,2.5126,0.4485,0.2289,28.8228,-21.449,-6.7169,13.5464,138.408,g
81.8712,40.5124,3.5649,0.2241,0.124,-26.1619,-26.2463,-13.4764,1.825,358.199,g
22.4603,9.5484,2.5521,0.6676,0.3408,14.6276,16.1824,8.7832,66.465,99.6135,h
24.4994,16.7933,2.3997,0.3984,0.2092,6.4444,-12.0052,13.2763,33.0576,118.655,h
35.8562,19.331,2.9945,0.2724,0.1392,-4.7324,-23.7049,-13.3776,4.6729,145.475,g
50.2174,24.4917,2.8017,0.2968,0.1492,44.6144,35.4407,22.3504,21.809,101.7,h
156.1684,46.5707,3.2219,0.1242,0.0706,-234.9206,110.1398,16.4499,33.6235,182.8374,h
107.937,40.1083,3.1419,0.1529,0.0783,-102.526,-70.0344,-36.428,22.9433,275.182,h
25.473,12.3598,2.444,0.4173,0.2356,9.1552,13.3961,7.0911,13.937,202.692,g
45.3992,15.9638,2.9513,0.2282,0.1169,-17.5017,-23.5876,9.2705,2.1063,216.303,g
28.8208,23.9784,2.6439,0.3383,0.1918,14.4153,15.8754,-19.5437,16.6,195.314,g
40.6918,12.9648,2.7493,0.4789,0.2954,14.5797,13.8019,3.2738,43.0868,134.069,h
28.5834,17.8928,2.6075,0.3852,0.1938,-31.8852,20.8792,12.0862,5.0486,71.4573,g
118.7704,27.1813,2.8132,0.3339,0.1783,-85.8392,63.6855,14.2655,32.8043,255.629,h
129.2454,36.8891,3.0342,0.2866,0.1496,-119.0226,-39.7542,20.9825,23.4792,294.9641,h
18.6221,16.9562,2.3149,0.4746,0.2542,12.3487,17.7186,11.8733,48.202,234.447,g
13.2362,10.7515,2.1414,0.7798,0.4152,-14.6216,-2.1701,11.7974,85.4646,124.185,g
82.1792,21.0508,3.3779,0.1818,0.0945,59.2611,79.006,-9.2112,3.333,241.222,g
69.0597,15.9685,2.8831,0.2003,0.1119,57.9894,46.4195,4.9476,13.1301,175.966,g
30.0199,14.3107,2.556,0.4194,0.2552,-7.7647,10.0191,-7.2856,73.2437,251.0377,h
21.3925,6.8873,2.1189,0.7148,0.4068,22.9697,12.6171,6.3725,19.2595,187.089,g
35.6734,17.9468,2.8825,0.2844,0.1723,-25.2885,-19.74,-5.5409,5.955,112.79,g
34.313,17.8379,2.7694,0.3895,0.2338,11.8881,-26.385,9.2888,4.4274,191.113,g
26.8487,11.0832,2.48,0.4073,0.207,-9.7153,-10.7173,4.161,11.235,159.082,g
28.0583,13.5989,2.6588,0.477,0.2726,3.8362,-24.8641,6.1632,51.9988,233.2795,h
22.7217,19.7887,2.6112,0.4162,0.2142,3.9765,12.318,11.5767,39.6495,161.735,g
29.1726,11.2124,2.3865,0.4723,0.2485,23.5843,-20.746,5.9364,21.0941,185.15,g
87.5886,35.4168,3.1108,0.2239,0.1166,-50.6007,32.1032,31.0828,48.6116,264.632,h
30.7339,13.3786,2.5484,0.4583,0.3098,-17.5294,-25.4043,-12.3432,4.661,192.529,g
20.5984,15.5066,2.4983,0.4794,0.2556,-0.9829,-7.6701,10.8348,9.4546,166.389,g
36.2672,10.7377,2.6889,0.3849,0.2119,-31.6599,18.6649,7.6944,87.695,258.539,h
20.364,12.7107,2.3395,0.4805,0.2449,10.4484,13.0807,9.4621,27.186,183.514,h
116.7869,26.3692,2.8741,0.2919,0.1612,-101.5031,54.4162,21.7032,81.8155,209.6312,h
25.7435,11.5007,2.3936,0.5495,0.2808,13.1792,13.5935,-11.6217,8.982,181.026,g
12.9301,11.3184,2.3334,0.7425,0.4014,-14.9693,6.3542,11.3184,17.3121,46.3899,h
22.9883,10.112,2.2148,0.5732,0.3384,-23.219,-19.0424,11.05,16.843,113.019,g
23.4293,15.0895,2.7513,0.4858,0.2952,10.2046,17.1517,-5.1196,15.311,89.2638,g
12.7785,11.5377,2.3149,0.7167,0.4044,15.3587,-8.8447,8.8982,36.4138,169.59,h
12.927,11.2092,2.2109,0.7385,0.4338,-14.5877,7.502,9.4163,68.723,71.1737,g
182.1988,30.1159,3.6056,0.1217,0.0534,-235.4168,-218.1265,13.2204,2.0516,93.7571,h
58.9852,20.6539,3.102,0.1502,0.0925,87.4934,38.0697,17.0808,58.8046,138.7223,h
153.45,20.2858,2.5888,0.4201,0.2204,-103.246,-100.625,18.6148,11.4194,322.091,h
21.0921,10.8638,2.4249,0.6353,0.4041,-18.6783,-20.5978,11.5414,35.604,170.859,g
27.4308,15.3788,2.6618,0.4423,0.2625,1.7847,-8.6385,-9.8991,9.3801,218.119,g
67.5024,20.0193,3.162,0.2459,0.1312,24.5278,75.3529,-11.4106,6.022,221.556,g
26.2853,20.5761,2.7193,0.4104,0.2032,-13.492,32.4303,8.623,82.5983,96.5846,h
27.5207,16.2717,2.5735,0.3445,0.1749,-29.9385,-14.5528,10.9097,6.7,158.33,g
174.171,109.01,4.7552,0.03,0.0151,-96.713,-132.769,46.3169,56.991,238.1,h
31.9906,7.412,2.3856,0.6667,0.4424,32.1667,20.3889,-3.7756,18.9558,198.012,g
36.8621,14.2671,2.7896,0.3539,0.2183,19.526,30.4941,-7.6983,14.4244,157.392,g
25.6568,11.7431,2.5944,0.4249,0.215,34.2181,17.2466,-5.1048,26.3933,219.566,g
28.251,9.1968,2.4526,0.5432,0.3545,6.4403,23.8752,-9.2986,67.6187,155.68,h
70.4188,27.2113,2.6238,0.3948,0.2295,-78.9582,-21.8642,11.3134,13.734,319.286,g
81.7977,35.6466,3.7048,0.12,0.0707,-93.6769,53.7303,-27.9101,2.985,246.496,g
17.3757,8.9842,2.7447,0.5334,0.2878,10.4312,19.4719,-5.2123,44.5518,161.8547,h
144.18,67.3286,3.6516,0.1187,0.0608,-133.198,-110.0,45.927,65.4676,384.243,h
95.4981,22.2238,3.1418,0.1717,0.0992,-153.261,62.5676,-18.6192,4.0081,177.11,g
61.9695,11.6429,2.9122,0.2938,0.1659,45.5615,58.4236,-4.5027,5.947,284.09,g
150.274,37.0108,3.1565,0.341,0.1991,-105.057,-144.817,25.6908,3.9194,255.57,h
62.3965,21.7309,2.7063,0.3127,0.1603,-66.1492,42.2396,7.7642,6.155,292.278,g
25.2226,21.9393,2.786,0.2979,0.1514,-18.9717,-4.832,16.7728,80.7261,105.113,g
25.2907,11.508,2.4713,0.5169,0.3125,11.5509,14.6478,-7.9248,3.1678,119.874,g
25.5694,12.1376,2.5428,0.4441,0.2278,-21.3481,-3.6903,9.3471,9.7343,196.876,g
21.4181,6.9042,2.0473,0.7085,0.3991,-23.3197,-12.1158,6.3918,39.5774,38.3559,g
20.1501,7.2931,2.2292,0.7375,0.3923,2.4711,-9.7153,-5.4224,28.5692,147.574,g
16.6413,11.1562,2.238,0.6012,0.3902,0.3693,-3.2179,-7.6557,20.0897,249.817,g
21.0167,12.7312,2.4057,0.4244,0.2181,-15.6641,-8.5062,-9.2123,56.616,51.1647,g
36.3781,10.3615,2.2742,0.6223,0.3537,28.2943,25.907,7.6178,19.4337,134.407,g
166.9502,83.7963,3.2665,0.1796,0.0998,-84.1298,-116.1314,-64.0975,22.6114,298.205,h
178.856,83.4298,3.5877,0.1799,0.1009,174.53,119.454,-32.9901,85.7578,320.93,h
47.4276,10.4305,2.6435,0.3591,0.2057,-10.4049,-40.5853,-7.4343,5.442,187.039,g
305.422,54.9948,3.8903,0.0964,0.053,-368.633,-269.333,-31.6143,13.31,118.386,h
18.0444,10.4284,2.3139,0.6117,0.3471,21.3215,11.4491,4.4516,26.162,138.586,g
46.9412,44.2798,3.2843,0.1331,0.055,-53.6993,-21.9605,33.7577,15.6243,153.5856,h
61.9078,22.0154,3.3528,0.2002,0.1156,-9.082,36.0049,-7.2386,3.613,236.169,g
73.8427,25.4572,3.1664,0.244,0.1483,-47.1506,37.7488,-28.3885,9.4318,279.028,g
40.8706,21.7144,3.0004,0.2308,0.1174,32.656,32.3028,19.1536,5.528,164.086,g
92.9942,47.0245,4.1715,0.0749,0.0381,29.6557,81.2935,-9.3835,1.575,195.618,g
78.0691,27.809,3.3742,0.1834,0.097,-37.9283,63.1791,26.3966,0.916,291.276,g
49.8632,23.4497,3.0026,0.165,0.085,25.1381,-36.7035,-12.3697,9.5687,204.406,g
27.8774,20.5885,2.785,0.4085,0.2322,7.7486,23.0835,-14.6864,37.707,208.559,g
45.9354,9.6648,2.5832,0.4439,0.2572,34.4624,29.6199,5.0541,0.077,201.373,g
170.539,47.8698,3.1596,0.1558,0.0855,-263.69,134.901,12.156,23.122,189.469,h
24.9186,11.0606,2.3953,0.5875,0.3159,-7.1973,-10.9342,11.4977,42.775,180.946,h
63.9494,21.9903,3.4432,0.2152,0.113,-58.7422,61.6217,14.8788,2.881,281.351,g
59.4806,28.2435,3.5801,0.2151,0.1235,45.4433,52.7144,-20.5596,5.7777,262.046,g
26.1013,18.8656,2.6721,0.3426,0.2011,-17.6033,-10.6364,12.7259,51.516,243.892,h
36.1494,23.7577,2.9607,0.2507,0.1264,-7.5948,10.2697,17.5793,81.1465,44.2919,g
36.0925,21.3894,3.0892,0.2647,0.1429,-10.8461,-13.8353,-9.5419,29.33,166.491,g
28.7186,8.0563,2.143,0.554,0.2986,-16.5286,-16.7053,3.5189,21.0694,143.302,g
58.3577,26.2015,3.4777,0.1644,0.0841,44.1391,45.0066,10.9316,3.804,239.997,g
45.0952,35.6845,3.1245,0.1734,0.0935,35.3679,39.3855,-23.5405,21.611,144.323,g
65.3683,22.7606,2.613,0.56,0.3235,-35.7992,-68.712,-4.1928,42.0088,323.6534,h
103.226,23.6559,3.6799,0.1381,0.0737,48.5331,103.768,-17.6458,0.2615,245.257,g
26.6038,18.6558,2.7582,0.3124,0.1702,-16.1551,-6.9082,-4.9362,68.2129,53.7854,g
56.3489,24.1717,2.9857,0.2842,0.1731,21.0311,50.8783,25.9286,5.928,203.755,g
75.888,32.9711,3.2363,0.1428,0.0746,-124.168,36.3425,17.9669,43.3579,205.602,h
88.0174,21.6106,3.2456,0.1823,0.0934,77.0907,78.2005,2.3756,6.986,243.888,g
21.5154,6.9536,2.1717,0.6869,0.3603,25.1513,8.2443,-6.4628,39.3259,232.1,h
75.1286,26.9409,3.103,0.2964,0.1479,-30.54,-48.442,-12.5817,7.1122,305.5845,h
44.5904,18.1772,2.6586,0.2828,0.1473,29.6148,32.0318,12.8551,45.5517,264.4371,h
102.107,19.2212,3.2537,0.3256,0.1921,-43.8058,84.7256,16.3965,3.9345,285.462,h
37.1453,19.5056,3.107,0.2696,0.1395,-1.9338,26.7564,12.0698,0.6385,135.21,g
88.5821,45.3852,3.3989,0.1525,0.0792,-39.6185,74.6123,52.1147,3.144,289.22,g
25.7821,19.0607,2.6889,0.3501,0.1853,16.7257,8.9445,-7.6053,35.16,137.929,g
36.3933,14.9178,2.9292,0.3308,0.176,46.1626,29.8447,-11.6154,2.6313,177.111,g
33.7125,17.0818,2.6289,0.4019,0.2103,19.6482,-13.1492,-9.0689,46.5757,105.134,h
22.8087,11.1387,2.4574,0.734,0.5133,8.4924,16.6283,-0.6207,41.1069,151.8346,h
23.5647,9.9926,2.2095,0.5679,0.3364,30.0056,-13.8665,-8.26,26.5328,185.189,g
74.8373,28.3282,3.4859,0.1721,0.09,-76.7946,53.9904,-11.9086,0.1197,253.66,g
33.7556,27.8646,3.0519,0.1837,0.0989,14.9282,-8.5632,-16.8618,8.846,143.618,g
27.273,15.1103,2.5132,0.4663,0.2439,11.0588,-17.2508,9.0608,21.3322,249.281,g
43.8606,16.1287,3.0348,0.2713,0.1583,23.8714,31.1417,6.467,8.9201,221.468,g
92.4049,31.1437,3.8364,0.1593,0.0887,-32.729,68.3527,-11.2108,0.616,297.734,g
13.2431,10.7215,2.1717,0.7811,0.4209,-14.5271,-2.7128,11.7589,10.6605,172.242,g
54.4918,16.8496,2.9576,0.2249,0.1218,37.0476,26.341,-12.2123,1.705,216.318,g
26.1317,11.9454,2.6949,0.5182,0.287,14.2349,33.2586,-0.386,10.5074,232.5414,h
29.805,12.3865,2.4579,0.4146,0.2317,-3.3275,22.1946,6.8552,41.3475,194.711,g
73.3751,18.7552,2.8612,0.2299,0.1204,29.7056,-64.8671,-14.5056,11.261,109.479,g
88.6132,53.2073,3.5684,0.1767,0.0982,-48.5041,-73.2739,-40.4508,59.808,306.821,h
21.8818,10.8292,2.3522,0.5511,0.2911,15.6257,17.9424,-7.092,32.589,106.836,g
40.197,23.2498,2.7352,0.2833,0.172,19.5691,42.3323,-16.5679,8.6032,77.47,g
30.9136,13.2071,2.6902,0.3755,0.2031,43.9834,14.6628,-7.6709,11.2674,149.848,g
94.2778,37.8911,3.8427,0.1273,0.0677,-72.9347,70.931,-13.14,3.203,256.87,g
21.7651,15.9545,2.4771,0.46,0.2717,22.0811,16.1818,3.3659,12.12,178.092,g
75.3228,25.8935,3.5093,0.2,0.1212,-41.819,64.9894,-15.9761,1.216,319.543,g
92.7412,23.9243,3.0931,0.1792,0.09,-146.54,56.2846,-11.0333,9.5101,186.465,g
32.6893,16.7666,2.4166,0.4406,0.228,31.2234,30.4854,7.1258,0.562,218.408,g
80.4507,23.1313,3.1678,0.2705,0.1702,-132.362,68.8152,-22.1816,0.29,208.775,g
44.1482,16.1695,2.3729,0.3814,0.197,29.1013,11.0392,-9.6475,26.329,193.915,g
13.0246,10.9754,2.1508,0.7562,0.4488,-14.1507,5.8998,10.2185,81.1239,179.618,g
27.3856,13.7079,2.5587,0.4199,0.2362,-20.6656,14.2122,9.2975,56.616,111.112,h
18.9382,12.9731,2.4417,0.4882,0.2514,13.3369,5.7522,5.0165,17.0127,153.979,g
27.5741,6.6968,2.4409,0.6449,0.3243,33.3072,14.3531,5.1919,18.8663,121.775,g
20.8898,16.0191,2.3444,0.3846,0.1968,-25.4987,-9.0974,5.9278,4.268,53.1367,g
21.7316,16.7682,2.5079,0.413,0.2252,25.4822,8.7312,-11.0278,58.0948,105.364,g
30.8219,22.2497,2.723,0.386,0.211,15.0605,18.6348,-12.7858,29.901,105.593,g
56.4705,21.3708,3.0824,0.206,0.1146,-9.0486,54.0238,-12.4466,12.2597,184.893,g
41.3691,29.9681,3.092,0.2217,0.1177,8.3424,38.014,-13.0869,24.194,259.535,h
8.2311,7.8292,2.3462,0.7684,0.4696,21.658,3.783,7.6089,36.76,177.9393,h
32.1547,12.541,2.7593,0.4317,0.2167,31.6221,24.5785,-9.6861,35.184,192.587,h
23.2612,9.4718,2.3201,0.6268,0.3756,27.244,-7.4627,-7.1287,4.383,185.821,g
35.3572,11.5794,2.5832,0.4151,0.2441,13.2905,-22.171,-11.6236,30.3721,67.1247,g
28.2025,21.6164,2.766,0.3119,0.1928,-25.8824,-18.5048,8.9818,20.162,245.658,g
66.5892,33.1708,3.1194,0.2309,0.15,32.4913,45.4621,17.3933,22.501,135.914,h
20.5134,15.5392,2.5539,0.4693,0.2696,26.4613,6.9866,8.3232,71.5113,172.217,g
135.8522,57.0071,3.295,0.0842,0.0314,77.5425,141.9655,-33.8351,71.376,28.1046,h
28.1363,17.3482,2.7396,0.3534,0.1794,25.5993,24.9913,12.7907,25.3978,55.5818,g
31.6831,9.8633,2.3294,0.4309,0.2178,35.4434,25.2218,9.4138,65.85,75.5297,g
20.2834,7.1797,2.0952,0.755,0.3815,22.7089,11.792,5.492,51.983,191.877,g
20.8748,10.015,2.4378,0.5766,0.3595,-4.036,15.6924,-9.3417,47.878,113.65,g
47.9828,22.6073,2.9939,0.2099,0.106,11.8885,40.388,-14.6321,7.3372,243.33,g
20.7885,12.2333,2.6359,0.4513,0.2781,-27.2563,-28.2044,-12.7903,16.1131,230.8189,h
65.1592,17.5971,3.2588,0.2034,0.1122,66.0501,44.7499,-14.4724,1.345,196.86,g
66.1975,24.7449,3.056,0.2426,0.1218,-105.688,34.9757,19.3646,7.5637,223.704,g
105.2088,36.4719,2.8359,0.2296,0.1285,-5.771,-86.6187,-14.5813,29.8981,137.5851,h
187.1814,53.0014,3.2093,0.2876,0.1539,-167.3125,-168.4558,31.4755,52.731,272.3174,h
12.9651,11.2603,2.081,0.7469,0.4025,-14.9099,5.9191,-11.4327,56.521,182.309,g
19.4624,12.5574,2.3738,0.4989,0.2981,1.2733,-8.3848,-10.1565,15.001,140.915,g
150.965,45.7136,3.6286,0.0981,0.0521,-259.083,129.254,20.2187,61.152,189.67,h
84.9009,41.6145,3.801,0.1978,0.1153,-104.019,-54.1429,26.7647,1.419,384.328,g
161.555,110.208,3.3851,0.136,0.0698,-43.546,-94.5333,-92.0508,58.62,141.773,h
88.1997,22.1223,3.1931,0.1679,0.0862,10.1997,77.8023,3.5625,12.3059,226.814,g
81.9549,44.1941,3.204,0.2267,0.1388,54.0726,44.1463,41.2417,89.4604,205.978,h
23.2898,12.6184,2.6107,0.5662,0.3909,17.0016,17.9877,9.4745,11.726,122.28,g
89.102,22.2456,3.307,0.1894,0.1092,-41.9241,69.5356,7.5609,4.472,299.979,g
21.6327,17.2218,2.5434,0.4206,0.2246,7.9688,9.6019,14.4923,10.615,186.555,g
18.9028,9.4943,2.3674,0.6824,0.4657,2.9614,-13.2914,-7.2136,64.045,215.763,g
62.8811,17.3109,2.8774,0.4125,0.2195,67.7586,-42.8284,-12.6796,60.823,188.301,h
53.8541,25.302,2.971,0.2598,0.1395,17.4912,30.3414,27.6036,77.226,250.126,h
42.0531,11.5287,2.723,0.3217,0.1637,29.2615,32.9873,7.326,8.7922,217.522,g
29.8725,19.2412,2.8404,0.2498,0.1264,7.048,14.3757,-5.0995,21.696,173.343,g
24.7422,12.3153,2.5024,0.4937,0.316,12.588,17.9898,-8.0719,52.9186,199.835,h
65.841,30.3489,2.9908,0.2196,0.1139,57.2941,52.4692,23.8275,7.81,237.263,g
12.496,11.971,2.0846,0.6914,0.358,-16.1186,9.0169,10.2761,71.8226,200.418,g
27.3066,19.721,2.6968,0.3337,0.1779,-10.2031,19.5438,-9.9222,28.615,47.6641,g
58.649,11.4742,2.7275,0.3839,0.2406,-87.1527,40.9113,-5.2842,5.308,254.139,g
12.9877,10.4706,2.1446,0.7599,0.5125,-12.6634,-4.8272,-4.8971,1.4342,143.22,g
26.5359,10.7914,2.7236,0.6936,0.3629,30.8157,20.5885,1.117,33.0496,140.496,h
35.8412,16.5052,2.5132,0.4969,0.2623,17.0121,37.1243,-8.7592,9.1922,194.149,g
20.4949,8.4959,2.4116,0.6744,0.4516,20.0534,15.4163,-2.4494,51.998,114.486,h
190.677,74.6928,3.5101,0.2135,0.1135,209.184,153.349,-71.4251,72.5933,369.048,h
22.4294,14.0145,2.5315,0.5029,0.3221,-13.1996,-13.354,11.6916,9.239,169.867,g
128.5801,23.1532,2.5854,0.3359,0.2047,34.2714,113.4713,17.7786,75.5197,132.0683,h
28.0088,22.9561,2.8497,0.2657,0.1435,-17.1665,-15.8801,8.6297,25.5231,125.751,h
27.7722,23.0145,2.8976,0.2544,0.1361,10.8862,10.2693,-13.8578,7.2,115.213,g
91.438,54.2114,3.0678,0.2302,0.1009,33.6162,89.6943,44.8604,52.5424,311.5083,h
184.5624,45.8357,3.1955,0.3381,0.1972,-98.3537,-184.0151,30.1335,31.0807,313.2693,h
20.4671,12.3979,2.4005,0.493,0.2565,-2.004,8.5742,10.0544,28.2924,158.395,g
81.4298,19.619,3.3321,0.2048,0.1161,68.7253,74.8247,8.4793,0.7759,206.22,g
21.5333,5.5628,2.6576,0.8362,0.5579,-13.6357,11.9547,-10.1824,3.3983,183.9921,h
12.8636,11.458,2.1629,0.7354,0.3746,15.0668,-4.409,-11.6822,35.0558,35.3937,g
42.302,18.6014,3.1154,0.266,0.1453,15.9651,26.2209,9.4423,20.828,184.564,g
19.7609,17.642,2.4886,0.4448,0.2744,15.7745,18.1561,11.3051,18.758,124.063,g
62.8457,24.0335,3.6595,0.1941,0.1033,41.1593,62.5019,15.8945,4.3753,248.368,g
191.065,36.0059,3.1867,0.1542,0.0895,186.482,156.155,24.1833,30.254,64.8841,h
53.1157,25.7168,3.3184,0.1951,0.0982,38.8296,40.4022,-19.4141,2.73,226.377,g
35.1319,9.2773,2.7613,0.3882,0.2439,-11.8001,17.7042,-6.5113,31.7555,143.9916,h
16.4416,9.8397,2.2314,0.5562,0.2888,-2.6047,14.7665,10.5541,33.1028,99.4524,h
60.8079,18.2385,2.9456,0.3161,0.169,60.9532,59.0673,-16.1833,2.6888,242.2668,h
30.4274,25.0561,2.8503,0.2781,0.1588,-15.0762,-7.8397,-10.954,32.497,175.653,g
